x,y,species avg
842.0,842.0,0.24184105
843.0,843.0,0.8300642
844.0,844.0,0.38069618
845.0,845.0,0.07262835
846.0,846.0,0.12886994
847.0,847.0,1.4511832E-4
848.0,848.0,5.176002E-4
849.0,849.0,0.0031466903
850.0,850.0,0.6576654
851.0,851.0,0.07794647
852.0,852.0,0.33620232
853.0,853.0,0.05566115
854.0,854.0,0.7697178
855.0,855.0,0.008714836
856.0,856.0,0.038931493
857.0,857.0,0.3339727
858.0,858.0,0.61380476
859.0,859.0,0.08742237
860.0,860.0,0.58892995
861.0,861.0,0.009249363
862.0,862.0,0.051837496
863.0,863.0,0.091471046
864.0,864.0,0.6853299
865.0,865.0,0.5178505
866.0,866.0,0.05122164
867.0,867.0,0.18004902
868.0,868.0,0.1306571
869.0,869.0,0.09022723
870.0,870.0,0.44240493
871.0,871.0,0.030875554
872.0,872.0,0.0336654
873.0,873.0,0.069338754
874.0,874.0,0.77856857
875.0,875.0,0.94944394
876.0,876.0,0.020177763
877.0,877.0,0.030456763
878.0,878.0,0.3711876
879.0,879.0,5.4588483E-5
880.0,880.0,0.008307682
881.0,881.0,0.11316152
882.0,882.0,0.14764304
883.0,883.0,0.18396707
884.0,884.0,0.34891564
885.0,885.0,0.09217554
886.0,886.0,0.29013467
887.0,887.0,0.23745169
888.0,888.0,0.10778819
889.0,889.0,0.50808316
890.0,890.0,0.32165813
891.0,891.0,0.02102957
892.0,892.0,0.24235618
893.0,893.0,0.71169496
894.0,894.0,0.82529485
895.0,895.0,0.045905
896.0,896.0,0.82298726
897.0,897.0,5.827765E-4
898.0,898.0,0.19447911
899.0,899.0,0.04892922
900.0,900.0,0.3244508
901.0,901.0,0.29201132
902.0,902.0,0.0021000365
903.0,903.0,0.06765279
904.0,904.0,0.39218348
905.0,905.0,0.06172176
906.0,906.0,0.18220583
907.0,907.0,0.011508114
908.0,908.0,0.008462885
909.0,909.0,0.11300546
910.0,910.0,0.28285968
911.0,911.0,0.05138753
