x,y,species median
581.0,581.0,3.2675696E-5
582.0,582.0,8.436634E-5
583.0,583.0,0.003387399
584.0,584.0,0.011433581
585.0,585.0,1.7442646E-4
586.0,586.0,0.001471375
587.0,587.0,0.01255756
588.0,588.0,1.0193501E-4
589.0,589.0,4.261417E-5
590.0,590.0,9.5794286E-4
591.0,591.0,0.006788136
592.0,592.0,0.011063194
593.0,593.0,0.0067185666
594.0,594.0,0.013797969
595.0,595.0,0.031263012
596.0,596.0,5.3710366E-5
597.0,597.0,0.010372848
598.0,598.0,5.7846744E-4
599.0,599.0,0.0035898418
600.0,600.0,0.7347844
601.0,601.0,0.0469653
602.0,602.0,5.5207E-5
603.0,603.0,0.0066598565
604.0,604.0,0.0043489584
605.0,605.0,0.011735696
606.0,606.0,0.8483833
607.0,607.0,0.0013303574
608.0,608.0,0.0012609364
609.0,609.0,0.007263836
610.0,610.0,1.9551399E-4
611.0,611.0,8.3850275E-5
612.0,612.0,0.00458975
613.0,613.0,0.011037443
614.0,614.0,0.0023060152
615.0,615.0,0.0075780004
616.0,616.0,0.00314613
617.0,617.0,0.011345298
618.0,618.0,0.010382579
619.0,619.0,0.0021836658
620.0,620.0,0.008965668
621.0,621.0,4.7574656E-5
622.0,622.0,0.04744516
623.0,623.0,0.009165118
624.0,624.0,8.3741426E-5
625.0,625.0,0.00809517
626.0,626.0,0.02968473
627.0,627.0,4.0333707E-5
628.0,628.0,9.2449866E-4
629.0,629.0,5.4912825E-6
630.0,630.0,0.008317659
631.0,631.0,0.8115178
632.0,632.0,0.060649175
633.0,633.0,0.0095923515
634.0,634.0,0.01324695
635.0,635.0,0.61807454
636.0,636.0,3.614032E-5
637.0,637.0,6.9288857E-4
638.0,638.0,0.0020770843
639.0,639.0,0.001807202
640.0,640.0,0.01384502
641.0,641.0,4.5882057E-6
642.0,642.0,5.943566E-4
643.0,643.0,0.015753012
644.0,644.0,0.006815122
645.0,645.0,2.1660599E-5
646.0,646.0,0.061132472
647.0,647.0,0.100762986
648.0,648.0,0.0058940174
649.0,649.0,0.0059427135
650.0,650.0,0.008636352
651.0,651.0,0.019597895
652.0,652.0,0.0068931766
653.0,653.0,0.0038547022
654.0,654.0,0.42685843
655.0,655.0,0.004931662
656.0,656.0,0.0025358093
657.0,657.0,7.534277E-4
658.0,658.0,2.9155298E-4
659.0,659.0,1.2718505E-4
660.0,660.0,0.0080523295
661.0,661.0,0.39553025
662.0,662.0,0.3600859
663.0,663.0,0.0024429373
664.0,664.0,4.0359842E-4
665.0,665.0,0.62668246
666.0,666.0,0.34068316
667.0,667.0,0.010251124
668.0,668.0,0.010269117
669.0,669.0,0.46405375
670.0,670.0,0.0056499597
671.0,671.0,2.0683462E-6
672.0,672.0,1.3769352E-5
673.0,673.0,2.0522244E-5
674.0,674.0,2.3647617E-4
675.0,675.0,0.06549371
676.0,676.0,0.0022660978
677.0,677.0,0.06596015
678.0,678.0,0.002871174
679.0,679.0,0.36762872
680.0,680.0,9.806967E-6
681.0,681.0,0.003752943
682.0,682.0,0.392193
683.0,683.0,0.0053210445
684.0,684.0,0.006186898
685.0,685.0,1.4651062E-4
686.0,686.0,0.4316314
687.0,687.0,0.013169367
688.0,688.0,0.13992843
689.0,689.0,0.0019980667
690.0,690.0,8.681705E-6
691.0,691.0,0.0028409972
692.0,692.0,0.0028047313
693.0,693.0,0.68175715
694.0,694.0,1.15932926E-4
695.0,695.0,0.75698614
696.0,696.0,0.001019692
697.0,697.0,0.030994505
698.0,698.0,1.6652755E-5
699.0,699.0,2.586535E-4
700.0,700.0,0.005583943
701.0,701.0,2.1574342E-5
702.0,702.0,0.006881063
703.0,703.0,0.0038502044
704.0,704.0,0.005909289
705.0,705.0,7.386183E-4
706.0,706.0,2.6005987E-4
707.0,707.0,8.621638E-6
708.0,708.0,0.004022693
709.0,709.0,0.0063827117
710.0,710.0,6.2427914E-4
711.0,711.0,4.2538118E-4
712.0,712.0,4.017312E-5
713.0,713.0,0.014002138
714.0,714.0,6.1915396E-4
715.0,715.0,0.009484486
716.0,716.0,0.0022216658
717.0,717.0,0.70251566
718.0,718.0,0.0067961365
719.0,719.0,0.014176835
720.0,720.0,7.97182E-4
721.0,721.0,1.0891181E-4
722.0,722.0,0.02080207
723.0,723.0,5.292104E-4
724.0,724.0,0.0075872554
725.0,725.0,0.6693369
726.0,726.0,0.010679792
727.0,727.0,0.011251116
728.0,728.0,0.07193053
729.0,729.0,0.009903448
730.0,730.0,0.0034456698
731.0,731.0,0.7244025
732.0,732.0,0.005676411
733.0,733.0,0.021954607
734.0,734.0,0.0038768237
735.0,735.0,1.3078705E-5
736.0,736.0,0.004940445
737.0,737.0,0.595737
738.0,738.0,0.020735009
739.0,739.0,0.008641637
740.0,740.0,1.3358759E-4
741.0,741.0,4.5549885E-5
742.0,742.0,0.6966431
743.0,743.0,4.0399915E-4
744.0,744.0,2.32682E-6
745.0,745.0,2.4897102E-4
746.0,746.0,0.011678405
747.0,747.0,0.02735159
748.0,748.0,0.021785278
749.0,749.0,0.0010799727
750.0,750.0,4.844834E-5
751.0,751.0,1.37997495E-5
752.0,752.0,0.66486615
753.0,753.0,0.72668403
754.0,754.0,0.02323479
755.0,755.0,0.05814908
756.0,756.0,0.017900832
757.0,757.0,0.7852594
758.0,758.0,5.595405E-5
759.0,759.0,0.08722386
760.0,760.0,0.032126606
